album_type,album_name,album_year,song_name,song_lyrics,emotion,score
album,It's Only Rock 'N' Roll,1974,Luxury,"I want a real fine car, fly Miami too. All the rum, I want to drink it, all the whiskey too. My woman need a new dress, my daughter got to go to school. I'm working so hard, I'm working for the company. I'm working so hard to keep you in the luxury. And you can't call me lazy on a seven day a week. Make a million for the Texans, twenty dollar me. Yes, I want a gold ring, riding in a limousine. I'm working so hard, I'm working for the company. I'm working so hard to keep you in the luxury. Now listen, I'm a proud man, not a beggar walking on the street. I'm working so hard, to keep you from the poverty. I'm working so hard to keep you in the luxury, oh yeah. I'm working so hard, I'm working so hard. Harder, harder, working, working, working. I think it's such a strange thing, giving me concern. Half the world it got nothing the other half got money to burn. My woman need a new dress, my daughter got to go to school. I'm working so hard, I'm working for the company, oh, yeah. I'm working so hard, oh, yeah. Working on a Sunday in refinery. Make a million for the Texans, twenty dollar me. All the rum, I want to drink it, I got responsibility. I'm working so hard to keep you from the poverty, oh, yeah. I'm working so hard, I'm working for the company, oh, yeah. I'm working so hard, oh, yeah. Harder, harder, working, working...",confident,0.673979
album,It's Only Rock 'N' Roll,1974,Dance Little Sister,"On Thursday night she looked a fright. Her pricki hair all curled, oh Lord, what a sight. Dance, dance, little sister, dance. On Friday night she's all decked out. Her high heel shoes, her dress so tight. Dance, dance little sister, dance. On Saturday night she bass-a-dee. She stepping high on Frederick's Street. Dance, dance, little sister, dance. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. It make me hot, I wet with sweat. It burn like hell, I've four hours left. Dance, dance, little sister, dance. Get next to me, drive me close. Don't mammaguay, I lose control. Dance, dance with fire, dance. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. Jump out of Africa with a step that looks so bold. Ah, when you kickin' high it make my blood run cold. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. I said dance, dance, little sister, dance. Dance, little sister, dance. Dance, little sister, dance. On Saturday night we don't go home. We bacchanal, there ain't no dawn. Dance, little sister, dance. I said dance, dance, little sister. Dance little sister. Dance little sister, dance...",joy,0.719197
album,It's Only Rock 'N' Roll,1974,If You Really Want To Be My Friend,"If you really want to be my friend. Let me live it up like I used to do. If you really want to understand me. There's some giving up we got to do. I know ev'rybody wants to be your man. I don't want to tie you up, go ahead, you're free. And I never want to scar you with my brand. We could live it up, just a you and me. If you really want to understand a man. Let him off the lead sometimes, set him free. If you really, really want to be my friend. Give me the look of love, not jealousy. I know you think that life is a thriller. You play the vamp, I play the killer. Now baby, what's the use of fighting?. By the last reel we'll be cryin' cryin', cryin. If you really want to be my man. Get your nails out of my back. Stop using me. You know I really, really want to be your friend. But just a little faith is all we need. I don't want no dog eat dog world for you and me. Get your nails out, stop bleeding me. You know, people tell me you are a vulture. Say you're a sore in a cancer culture. Ay, but you got a little charm around you. I'll be there when they finally hound you. Hound you, hound you. If you really want to be my friend. And I really want to understand you baby. If you really want to be my friend. If you really want to understand me. I really want to be your man. I want to try to give you a helping hand. I really want to be your friend. I want to push you when you're up. And pull you when you're down. If you really want you to understand me. I'll tell you something, that love can't thrive on jealousy. I really want to understand you. I really want to be your man. 'Cause understanding is something ev'rybody needs. I really want to be your friend. And I love you, love you, yes, I do",analytical,0.827796
album,It's Only Rock 'N' Roll,1974,Short And Curlies,"Too bad she's got you by the balls. You can't get free at all. She's got your name. She's got your number. You're screamin'. Like thunder. And you can't get away from it all. It's too bad, she's got you by the balls. You can't break loose at all. She's got your name. She's got your number. You're screamin' like thunder. And you're trapped like a rat in a hole. It's too bad, she's got you by the balls. She's nailed you to the wall. Oh, it's a shame. A but it's funny. She crashed your car. She spend your money. And you can't get away from it all. It's too bad, she's grabbed a handful. And you can't get away from it all. It's too bad, oo, and it's painful. And you can't break away from this stall. And you can't get away from it all. It's too bad. She's got you by the balls. She's got your name. She's got your number. You're screamin' blue murder. And you can't get away from it all. It's too bad, she's got you by the balls. It's too bad, she's got you by the balls. It's too bad, she's got you by the balls. She's got you by the.... It's too bad, it's too bad. It's too bad, it's too bad. So sad, so sad",confident,0.741714
album,It's Only Rock 'N' Roll,1974,Fingerprint File,"Fingerprint file, you get me down. You keep me running. Know my way around. Yes, you do, child. Fingerprint file, you bring me down. Keep me running. You keep me on the ground. Know my moves. Way ahead of time. Listening to me. On your satellite. Feeling followed. Feeling tagged. Crossing water. Trying to wipe my tracks. And there's some little jerk in the FBI. A keepin' papers on me six feet high. It gets me down, it gets me down, it gets me down. You better watch out. On your telephone. Wrong number. They know you ain't home. And there's some little jerk in the FBI. A keepin' papers on me six feet high. It gets me down, it gets me down, it gets me down. Who's the man on the corner; that corner over there. I don't know. Well, you better lay low. Watch out. Keep on the look out. Electric eyes. Rats on the sell out. Who gonna testify. You know my habits. Way a head of time. Listening to me. On your satellite. And there's some little jerk in the FBI. A keepin' papers on me six feet high. It gets me down, it gets me down, it gets me down. It gets me down. Hello, baby, mm-hmm. Ah, yeah, you know we ain't, we ain't talkin' alone. Who's listening? But I don't really know. But you better tell the SIS to keep out of sight. 'Cause I know they takin' pictures on the ultraviolet light. Yes, uh huh, yeah, but these days it's all secrecy; no privacy. Shoot first, that' s right... you know. Bye bye. Who's listening?. Right now somebody is listening to you. Keeping their eyes peeled on you. Mmm, mmm, what a price, what a price to pay. All right. Good night, sleep tight",joy,0.502912
album,Black And Blue,1976,Hot Stuff,"Hot stuff, hot stuff. Can't get enough. Hot stuff, hot stuff, can't get enough. The music is mighty, mighty fine. Hot stuff. Play it rough. Cause music is want I want. To keep my body always moving. Yeah, shake it up, hot stuff. Everyday I get another dose. I can't stand it when the music stops. Hot stuff. Everybody on the dance floor. You know what I'm talking about. Music make you forget all your trouble. Make you sing and make you tell the whole wide world. So what? Hot stuff. I want to tell all my friends in London. There ain't nothing wrong with you. But you'd better shape up. Shake it up, your hot stuff. All the people in New York City. I know you all going broke. But I know your tough, yeah you're hot stuff. To everybody in Jamaica. That's working in the sun. Your hot, your hot stuff. Shake it up, hot stuff",confident,0.853416
album,Black And Blue,1976,Hand Of Fate,"The hand of fate is on me now. It pick me up and knock me down. I'm on the run, I'm prison bound. The hand of fate is heavy now. I killed a man, I'm highway bound. The wheel of fortune keeps turning round. Turning round, turning round. I should have known it was a one horse town. My sweet girl was once his wife. He had papers the judge had signed. The wind blew hard, it was stormy night. He shot me once, but I shot him twice. The hand of fate is on me now. It pick me up and it kicked me right down. Kicked me right down. Kicked me right down. I had to save her life. Yeah, I gunned him twice. Yeah, and I watched him die, watch out boy. Yeah, I watched him die. He was a barroom man, the violendt kind. He had no love for that gal of mine. Then one day in a drinking bout. He swore he'd throw me right of town. The hand of fate is on me now. I shot that man I put him underground. I put him underground. Yes I did. I'm on the run, I hear the hounds. My luck is up, my chips are down. So goodbye baby, so long now. Wish me luck, I'm going to need it child. The hand of fate is on me now. Yeah it's too late. Too late baby, too late now. The hand of fate is on me now. The hand of fate is heavy now. It pick you up and knock you down",sadness,0.656399
album,Black And Blue,1976,Cherry Oh Baby,"Oh, cherry, oh cherry, oh baby. doncha know i in need of thee. you don't believe it true. why don't you love me, too. its so long i been waiting. for you to come right in. now that we are together. is make my joy run over. whoa, eeyo, eeyo, eeyo, eeyo. whoa, eeyo, eeyo, eeyo, eeyo. yeah, yeah, yeah, yeah,. yeah, yeah, yeah, yeah,.... oh cherry, oh cherry, oh baby. doncha know i in love with you. you don't believe i know. so why don't you try me. i'm never gonna let you down. never make you wear no frown. you say you love me madly. then why do you treat me badly. whoa, eeyo, eeyo, eeyo, eeyo. whoa, eeyo, eeyo, eeyo, eeyo. yeeeaah, yeah, yeah, yeah. yeeeaah, yeah, yeah, yeah. oh cherry, oh cherry, oh baby. doncha know i in love with you. you don't believe i know. so why don't you try me (try me). i'm never gonna let you down no. never make you wear no frown. you say you love me madly. then why do you treat me badly. whoa, eeyo, eeyo, eeyo, eeyo. whoa, eeyo, eeyo, eeyo, eeyo. yeeeaah, yeah, yeah, yeah. yeeeaah, yeah, yeah, yeah",joy,0.610965
album,Black And Blue,1976,Memory Motel,"Hannah honey was a peachy kind of girl. Her eyes were hazel. And her nose were slightly curved. We spent a lonely night at the Memory Motel. It's on the ocean, I guess you know it well. It took a starry night to steal my breath away. Down on the water front. Her hair all drenched in spray. Hannah baby was a honey of a girl. Her eyes were hazel. And her teeth were slightly curved. She took my guitar and she began to play. She sang a song to me. Stuck right in my brain. You're just a memory of a love. That used to be. You're just a memory of a love. That used to mean so much to me. She got a mind of her own. And she use it well. Well she's one of a kind. She's got a mind. She got a mind of her own. And she use it mighty fine. She drove a pick-up truck. Painted green and blue. The tires were wearing thin. She turned a mile or two. When I asked her where she headed for. ""Back up to Boston I'm singing in a bar"". I got to fly today on down to Baton Rouge. My nerves are shot already. The road ain't all that smooth. Across in Texas is the rose of San Antone. I keep on a feeling that's gnawing in my bones. You're just a memory of a love. That used to mean so much to me. You're just a memory girl. You're just a sweet memory. And it used to mean so much to me. Sha la la la la. She got a mind of her own. And she use it well. Mighty fine, she's one of a kind. On the seventh day my eyes were all a glaze. We've been ten thousand miles. Been in fifteen states. Every woman seemed to fade out of my mind. I hit the bottle and hit the sack and cried. What's all this laughter on the 22nd floor. It's just some friends of mine. And they're busting down the door. Been a lonely night at the Memory Motel",tentative,0.774625
album,Black And Blue,1976,"Hey, Negrita","Hey Negrita, hey now. Move your body, move your mouth. Shake lady, way down south. Shake baby, in your home town. Come si chiama, what's you game?. I'm just a poor man, what's your name?. Shake your body, do it up now. Shake body, move it up now. Hey Negrita, hey now. Hey conchita, shake it up now. Bate las caderas, do it up now. Flash of gold in your ears, child. Flash of gold in your eyes. Saw the gleam in your mouth. Saw the steel in your thighs. Do it up now. Bate las caderas, do it up now. Just a momentita, not so fast. I need money, my sweet ass. Listen I'm a poor man. My pay is low. Here's one last dollar, then we go. ""One last dollar,"" she say ""I got my pride"". Going to get your boss, boy. Going to tan your hide. Hey Negrita, hey now. Hey Negrita, do it right now",fear,0.574695
album,Black And Blue,1976,Melody,"Melody, it was a second name. Melody, it was a second name. Came home one morning about quarter to three. I'm banging on my door cause I just lost my key. Open up, baby, you got someone else inside. I'm going to come get you dead or alive. I took her out dancing but she drank away my cash. She said, ""I'm going to fix my face don't you worry I'll be back"". I'm looking for her high and low like a mustard for a ham. She was crashed out in the bathroom. In the arms of my best friend. Then one day she left me. She took everything that moved. My car, she took my trailer home. She took my Sunday boots. My nose is on her trail. I'm going to catch her by surprise. Then I'm going to have the pleasure. To roast that child alive",tentative,0.745011
album,Black And Blue,1976,Fool To Cry,"When I come home baby. And I've been working all night long. I put my daughter on my knee, and she say. ""Daddy what's wrong?"". I put my head on her shoulder. She whispers in my ear so sweet. You know what she says?. ""Daddy you're a fool to cry. You're a fool to cry. And it makes me wonder why."". You know, I got a woman. And she lives in the poor part of town. and I go see her sometimes. And we make love, so fine. I put my head on her shoulder. She says, ""Tell me all your troubles."". You know what she says? She says. ""Daddy you're a fool to cry. You're a fool to cry. and it makes me wonder why."". Daddy you're a fool to cry. Oh, I love you so much baby. Daddy you're a fool to cry. Daddy you're a fool to cry, yeah. She says, ""Daddy you're a fool to cry. You're a fool to cry. And it makes me wonder why."". She says, ""Daddy you're a fool to cry. Daddy you're a fool to cry. Daddy you're a fool to cry. Daddy you're a fool to cry. Even my friends say to me sometimes. And make out like I don't understand them. You know what they say?. They say, ""Daddy you're a fool to cry. You're a fool to cry. You're a fool to cry. And it makes me wonder why."". I'm a fool baby. I'm a fool baby. I'm a certified fool, now. I want to tell ya. Gotta tell ya, baby. I'm a fool baby. I'm a fool baby. Certified fool for ya, mama, come on. I'm a fool. I'm a fool. I'm a fool",sadness,0.698634
album,Black And Blue,1976,Crazy Mama,"Well you're crazy Mama. With your ball and chain. And your sawn off shotgun. Blown out brains, yeah. You can scandalize me. Scorn my name. You can steal my money. And that don't mean a doggone thing. Cause if you really think you can push it. I'm going to bust your knees with a bullet. Your crazy mama, ah yeah. Well your old time religion. Is just a superstition. You going to pay high prices. For your sacrificises. Well your blood and thunder. Sure can't faze me none. If your going to keep on coming. I'm gonna take it all head on. If you don't believe I'm going to do it. Just wait till you get hit by that bullet. Don't think I ain't thought about it. But it sure makes my shackles rise. And cold blood murder. Make me want to draw the line. Well your crazy mama. With your ball and chain. Plain psychotic. Plain insane. If you don't think I'm gonna do it. Just wait for the thud of the bullet",tentative,0.649044
album,Some Girls,1978,Miss You,"I've been holding out so long . I've been sleeping all alone . Lord I miss you . I've been hanging on the phone . I've been sleeping all alone . I want to kiss you . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh oooh . Well, I've been haunted in my sleep . You've been staring in my dreams . Lord I miss you. . I've been waiting in the hall . Been waiting on your call . When the phone rings . It's just some friends of mine that say, . ""Hey, what's the matter man? . We're gonna come around at twelve . With some Puerto Rican girls that are just dyin' to meet you . We're gonna bring a case of wine . Hey, let's go mess and fool around . You know, like we used to"" . [12"" version:]. You've been strung up for her too long, . You know - girls will come and go -. They're just like streetcars.... I've been staying here too long,. Sometimes I feel so. Abandoned.... Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah . Oh everybody waits so long . Oh baby why you wait so long . Won't you come on! Come on! . I've been walking Central Park . Singing after dark . People think I'm crazy . I've been stumbling on my feet . Shuffling through the street . People ask me, ""What's the matter with you boy?"" . Sometimes I want to say to myself . Sometimes I say . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . Oooh oooh oooh oooh oooh oooh oooh . I won't miss you child . I guess I'm lying to myself . It's just you and no one else . Lord I won't miss you child . You've been blotting out my mind . Fooling on my time . No, I won't miss you, baby, yeah . Lord, I miss you child . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah . Lord, I miss you child . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah . Lord, I miss you child . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah Aaah Aaah Aaah . Aaah Aaah Aaah Aaah",tentative,0.760416
album,Some Girls,1978,When The Whip Comes Down,"Yeah, mama and papa told me. I was crazy to stay. I was gay in New York. Which is a fag in L.A.. So I saved my money. And I took a plane. Wherever I go they treat me the same. When the whip comes down. When the whip comes down. When the whip comes down. When the whip comes down. I'm going down fifty-third street. And they're spitting in my face. I'm learning the ropes. Yeah I'm learning a trade. The east river truckers. Is churning with trash. I've got so much money. That I'm spending so fast. When the whip comes down. When the whip comes down. When the whip comes down. When the whip comes down. When the shit hits the fan. I'll be sitting on the can. When the whip comes down. Yeah, some called me garbage. While I was sleeping on the street. I never roll. And I never cheat. I'm filling a need. I'm plugging a hole. My mama's so glad. I ain't on the dole. When the whip comes down. When the whip comes down. When the whip comes down. When the whip comes down. (Yeah, go ahead check it out). Yeah, baby, when the whip comes down. When the whip comes down. (I'll be running this town, I'll tell you). When the shit hits the fan. I'll be sittin on the can",joy,0.565192
album,Some Girls,1978,Just My Imagination (Running Away With Me),"I look out my window watch her as she passes by. I say to myself I'm such a lucky guy. To have a girl like her is a dream come true. And of all the girls in New York she loves me true. It was just my imagination, once again. Running away with me. It was just my imagination. Running away with me. Soon we'll be married and raise a family. Two boys for you, what about two girls for me. I tell you I am just a fellow with a one track mind. Whatever it is I want baby I seek and I shall find. I'll tell ya. It was just my imagination, once again. Running away with me. It was just my imagination. Running away with me. Every night I hope and pray. ""Dear lord, hear my plea. Don't ever let another take her love from me. Or I will surely die"". Her love is ecstasy. When her arms enfold me. I hear her tender rhapsody. But in reality, she doesn't even know... me",tentative,0.806652
album,Some Girls,1978,Some Girls,"Some girls give me money. Some girls buy me clothes. Some girls give me jewelry. That I never thought I'd own. Some girls give me diamonds. Some girls, heart attacks. Some girls I give all my bread to. I don't ever want it back. Some girls give me jewelry. Others buy me clothes. Some girls give me children. I never asked them for. So give me all your money. Give me all your gold. I'll buy you a house back in Zuma beach. And give you half of what I own. Some girls take my money. Some girls take my clothes. Some girls get the shirt off my back. And leave me with a lethal dose. French girls they want Cartier. Italian girls want cars. American girls want everything in the world. You can possibly imagine. English girls they're so prissy. I can't stand them on the telephone. Sometimes I take the receiver off the hook. I don't want them to ever call at all. White girls they're pretty funny. Sometimes they drive me mad. Black girls just wanna get fucked all night. I just don't have that much jam. Chinese girls are so gentle. They're really such a tease. You never know quite what they're cookin'. Inside those silky sleeves. Give me all you money. Give me all your gold. I'll buy you a house back in Zuma beach. And give you half of what I own. Some girls they're so pure. Some girls so corrupt. Some girls give me children. I only made love to her once. Give me half your money. Give me half your car. Give me half of everything. I'll make you world's biggest star by half. So gimme all your money. Give me all your gold. Let's go back to Zuma beach. I'll give you half of everything I own",tentative,0.797619
album,Some Girls,1978,Lies,"Lies, dripping off your mouth like dirt. Lies, lies in every step you walk. Lies, whispered sweetly in my ear. Lies, how do I get out of here?. Why, why you have to be so cruel?. Lies, lies, lies I ain't such a fool!. Lies, lies in my papa's looks. Lies, lies in my history books. Lies, lies like they teach in class. Lies, lies, lies I catch on way too fast. Fire, fire upon your wicked tongue. Lies, lies, lies you're trying to spoil my fun. Lies, lies you dirty jezebel. Why, why, why, why don't you go to hell?. Why, why you think me such a fool?. Lies, lies, lies honey that's ya rules!. Lies, lies, lies, lies, oh my lies, ...",sadness,0.737843
album,Some Girls,1978,Far Away Eyes,"I was driving home early Sunday morning through Bakersfield. Listening to gospel music on the colored radio station. And the preacher said, ""You know you always have the. Lord by your side"". And I was so pleased to be informed of this that I ran. Twenty red lights in his honor. Thank you Jesus, thank you lord. I had an arrangement to meet a girl, and I was kind of late. And I thought by the time I got there she'd be off. She'd be off with the nearest truck driver she could find. Much to my surprise, there she was sittin in the corner. A little bleary, worse for wear and tear. Was a girl with far away eyes. So if you're down on your luck. And you can't harmonize. Find a girl with far away. And if you're downright disgusted. And life ain't worth a dime. Get a girl with far away eyes. Well the preacher kept right on saying that all I had to do was send. Ten dollars to the church of the sacred bleeding heart of Jesus. Located somewhere in Los Angeles, California. And next week they'd say my prayer on the radio. And all my dreams would come true. So I did, the next week, I got a prayer with a girl. Well, you know what kind of eyes she got. So if you're down on your luck. I know you all sympathize. Find a girl with far away eyes. And if you're downright disgusted. And life ain't worth a dime. Get a girl with far away eyes",joy,0.592351
album,Some Girls,1978,Respectable,"Well now we're respected in society. We don't worry about the things that we used to be. We're talking heroin with the president. Well it's a problem, sir, but it can't be bent. Uh yes!. Well now you're a pillar of society. You don't worry about the things that you used to be. You're a rag-trade girl, you're the queen of porn. You're the easiest lay on the White House lawn. Get out of my life, don't come back. Get out of my life, don't come back. She's so respectable. She's so respectable. She's so delectable. She's so respectable. Get out of my life. Don't take my wife. Don't come back. Get out of my life. Don't take my wife. Don't come back. What I say!. She's so respectable. She's so respectable. She's so respectable. She's so respectable. Get out of my life. Don't take my wife. Don't come back. Oh get out of my life. Don't take my wife. Don't come back. She's so respectable. She's so respectable. She's so delectable. She's so respectable. Get out of my life. Don't take my wife. Don't come back...woo!. Get out of life. Don't take my wife. Don't come back. Get out of my life. Don't take my wife. Don't come back, come back, hey",joy,0.553326
album,Some Girls,1978,Before They Make Me Run,"Worked the bars and sideshows along the twilight zone. Only a crowd can make you feel so alone. And it really hit home. Booze and pills and powders, you can choose your medicine. Well here's another goodbye to another good friend. After all is said and done. Gotta move while it's still fun. Let me walk before they make me run. After all is said and done. I gotta move, it's still fun. I'm gonna walk before they make me run. Watched the taillights fading, there ain't a dry eye in the house. They're laughing and singing. Started dancing and drinking as I left town. Gonna find my way to heaven, `cause I did my time in hell. I wasn't looking too good but I was feeling real well. After all is said and done. I gotta move I had my fun. Let us walk before they make me run. After all is said and done. I did alright, I had my fun. I will walk before they make me run",joy,0.635505
album,Some Girls,1978,Beast Of Burden,"I'll never be your beast of burden. My back is broad but it's a hurting. All I want is for you to make love to me. I'll never be your beast of burden. I've walked for miles my feet are hurting. All I want is for you to make love to me. Am I hard enough. Am I rough enough. Am I rich enough. I'm not too blind to see. I'll never be your beast of burden. So let's go home and draw the curtains. Music on the radio. Come on baby make sweet love to me. Am I hard enough. Am I rough enough. Am I rich enough. I'm not too blind to see. Oh little sister. Pretty, pretty, pretty, pretty, girl. You're a pretty, pretty, pretty, pretty, pretty, pretty girl. Pretty, pretty. Such a pretty, pretty, pretty girl. Come on baby please, please, please. I'll tell ya. You can put me out. On the street. Put me out. With no shoes on my feet. But, put me out, put me out. Put me out of misery. Yeah, all your sickness. I can suck it up. Throw it all at me. I can shrug it off. There's one thing baby. That I don't understand. You keep on telling me. I ain't your kind of man. Ain't I rough enough, ooh baby. Ain't I tough enough. Ain't I rich enough, in love enough. Ooh! Ooh! Please. I'll never be your beast of burden. I'll never be your beast of burden. Never, never, never, never, never, never, never be. I'll never be your beast of burden. I've walked for miles and my feet are hurting. All I want is you to make love to me. I don't need beast of burden. I need no fussing. I need no nursing. Never, never, never, never, never, never, never be",tentative,0.880388
album,Some Girls,1978,Shattered,"Shattered, shattered. Love and hope and sex and dreams. Are still surviving on the street. Look at me, I'm in tatters!. I'm a shattered. Shattered. Friends are so alarming. And my lover's never charming. Life's just a cocktail party on the street. Big Apple. People dressed in plastic bags. Directing traffic. Some kind of fashion. Shattered. Laughter, joy, and loneliness and sex and sex and sex and sex. Look at me, I'm in tatters. I'm a shattered. Shattered. All this chitter-chatter, chitter-chatter, chitter-chatter 'bout. Shmatta, shmatta, shmatta -- I can't give it away on 7th Avenue. This town's been wearing tatters (shattered, shattered). Work and work for love and sex. Ain't you hungry for success, success, success, success. Does it matter? (Shattered) Does it matter?. I'm shattered.. Shattered. Ahhh, look at me, I'm a shattered. I'm a shattered. Look at me- I'm a shattered, yeah. Pride and joy and greed and sex. That's what makes our town the best. Pride and joy and dirty dreams and still surviving on the street. And look at me, I'm in tatters, yeah. I've been battered, what does it matter. Does it matter, uh-huh. Does it matter, uh-huh, I'm a shattered. Don't you know the crime rate is going up, up, up, up, up. To live in this town you must be tough, tough, tough, tough, tough!. You got rats on the west side. Bed bugs uptown. What a mess this town's in tatters I've been shattered. My brain's been battered, splattered all over Manhattan. Uh-huh, this town's full of money grabbers. Go ahead, bite the Big Apple, don't mind the maggots, huh. Shadoobie, my brain's been battered. My friends they come around they. Flatter, flatter, flatter, flatter, flatter, flatter, flatter. Pile it up, pile it high on the platter",sadness,0.656484
album,Emotional Rescue,1980,Dance,"Hey, what am I doing standing here on the corner of. West 8th Street and the 6th Avenue and.... Ah, skip it.. Nothing. Keith! Watcha, watcha doing? [whistle]. Oh, I think the time has come to get out, get out. Get up, get out, get into something new. Get up, get out, into something new. Ooh! And it's got me moving (Got me moving honey!). Ooh! And it's got me moving. Ooh! And it's got me moving. Ooh! And it's got me moving. My my my, my my my, my my my, my my my, my. Poor man eyes a rich man. Denigrates his property. A rich man eyes a poor man. And envies his simplicity.. Get up, get up, into something new. Get up, get out, down into something new. Ooh! and it's got me moving. Ooh! and it's got me moving. Ooh! and it's got me moving. Ooh! and it's got me moving. Ooh! and it's got me moving. Yeah, get up, get up, get out. Into something new. Yeah, all, woncha all, woncha all, woncha all. Don't stand accused....",sadness,0.567697
album,Emotional Rescue,1980,Summer Romance,"Just a few days and you'll be back in your school. I'll be sitting around by the swimming pool. You'll be studying history and you'll be down the gym. And I'll be down the pub, probably playing pool and drinking. It's over now, it's a summer romance and it's through. It's over now, it's a summer romance and it's through. Just a few days and you'll be back in your class. Sucking up the teacher and trying to get an 'a' pass. Trying to hide your make-up and you're trying to flash your legs. Yeh, no sympathy from your spotty friends. It's over now, it's a summer romance and it's through. It's over now, it's a summer romance and it's through. I can't help myself, help it if I'm older than you. I can't help myself, help it if I'm older than you. Over, over, summer romance. I need money so much, I need money so bad. And I can't be your mum, don't want to be your dad. I'm a serious man, I got serious lusts. Gonna have to do away with this greasy kid stuff. It's over now, it's a summer romance and it's through. I can't help myself, I can't help it if I'm older than you. It's over, over, summer romance. It's just a summer romance, a summer romance, and it's through. It's over, over, summer romance. It's over now, it's a summer romance and it's through",tentative,0.630964
album,Emotional Rescue,1980,Send It To Me,"Oh, I think I had enough of your religion. It's tough, it's a state of mind. I don't need it!. Sending a letter. To my mother. I need some loving. Send it to me. I lost my lover. Unfaithful lover. I need some money. Send it to me. I need consoling. Your boy's feeling lonely. Describe her for me. Send it to me. Send it to me. Send it to me. Send it to me. Send it to me. If she can't travel. I can take the mule train. I can take the aeroplane. Send it to me. Yeah, and I'm begging you. Begging you, down on my knees. Baby please, please please. You, you, got to send it, send it, send it. Send it to me. Send her to me. Send her to me. Send her to me. Send her to me. Yeah, I'm sending in a letter. To my sister. In Australia. Sister Marie. Ain't got no lover. No sense of cover. I need some loving. Send it to me. Send it to me. Send it to me. Send it to me. Send it to me. She won't have to watch her step. Seh won't have to relocate. I guarantee her personal security. She don't have to be five foot ten. Or blond or brunette. She don't have to be no social hostess. Send her. She might work in a factory. Right next door to me. In my fantasy. Send her to me. Send her to me. Send her to me. Send her to me. Send her to me. She could be Rumanian. Could be Bubarian. Could be Albanian. Might be Hungarian. Could be Australian. Could be the Alien. Send her to me. Send her to me. Send her to me. Send her to me. Send her to me",tentative,0.705883
album,Emotional Rescue,1980,Let Me Go,"You're gonna get it straight from the shoulder. Can't you see the party's over. Let me go. Can't you get it through your thick head. This affair is finished - dead. Hey, let me go. I tried giving you the velvet gloves. I tried giving you the knockout punch. Hey, let me go. Let me go. Let me go. Let me go. Let me go. I find it hard to be cruel. I find it hard to be cruel. With a smile, don't you?. You'll never find that perfect love. That you read about. That you dream about. Maybe I'll become a playboy. Hang around in gay bars. And move to the west side of town. You're gonna get it straight from the shoulder. Can't you see the party's over. Hey, let me go. Let me go. So you think I'm giving you the brush off. Well I'm just telling you to shove off. Hey, let me go. This ain't no time to waste my breath. We're going into sudden death. Hey, let me go. Can't you get it through your thick head. This affair is dead as a doornail. Hey, baby won't you let me go. The bell has rung, and I've called time. The chair is on the table, out the door baby. Baby won't you let me go. Let me go...",joy,0.578551
album,Emotional Rescue,1980,Indian Girl,"Little Indian girl, where is your mama?. Little Indian girl, where is your papa?. He's fighting in the war in the streets of Masaya. All the children were dead, except for the girl who said. ""Please Mister Gringo, please find my father"". Lesson number one that you learn while you're young. Life just goes on and on getting harder and harder. Little Indian girl, from Nueva, Granada. Little Indian girl, from Nueva, Granada. Yes, I saw them today. It's a sight I would say. They're shooting down planes with their M-16 and with laughter. Ma says there's no food, there's nothing left in the larder. Last piece of meat was eaten by the soldiers that raped her. All the children were dead, except for the girl who said. ""Please Mister Gringo, please find my father"". Lesson number one that you learn while you're young. Life just goes on and on getting harder and harder. Life just goes on and on getting harder and harder. Little Indian girl, from Nueva, Granada. Yes, I saw them today. It's a sight I would say. They're shooting down planes with their M-16 and with laughter. [spoken:]. Mr. Gringo, my father he ain't no Che Guevara. And he's fighting the war on the streets of Masaya. Little Indian girl where is your father?. Little Indian girl where is your momma?. They're fighting for Mr. Castro in the streets of Angola",sadness,0.618416
